period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
1	1	seaRM	25	1	1	pdxST	pdxST	16	G	25	FALSE	TRUE	pdxST	o_line	G	G
1	2	pdxST	5	2	1	seaRM	seaRM	00	TA	5	FALSE	FALSE	NA	o_line	TA	off -
1	2	pdxST	11	3	2	pdxST	pdxST	14	G	6	FALSE	TRUE	pdxST	d_line	G	G
1	3	pdxST	11	4	1	seaRM	pdxST	8	D	11	FALSE	FALSE	NA	o_line	D	def +
1	3	pdxST	14	5	2	pdxST	pdxST	4	TD	3	FALSE	FALSE	NA	d_line	TD	off -
1	3	pdxST	20	6	3	seaRM	seaRM	9	G	6	FALSE	TRUE	seaRM	o_line	G	G
1	4	seaRM	17	7	1	pdxST	pdxST	10	TA	17	FALSE	FALSE	NA	o_line	TA	off -
1	4	seaRM	25	8	2	seaRM	seaRM	29	TA	8	FALSE	FALSE	NA	d_line	TA	off -
1	4	seaRM	27	9	3	pdxST	pdxST	7	TA	2	FALSE	FALSE	NA	o_line	TA	off -
1	4	seaRM	31	10	4	seaRM	pdxST	42	D	4	FALSE	FALSE	NA	d_line	D	def +
1	4	seaRM	51	11	5	pdxST	pdxST	10	G	20	FALSE	TRUE	pdxST	o_line	G	G
1	5	pdxST	8	12	1	seaRM	seaRM	25	TD	8	TRUE	FALSE	NA	o_line	TD	off -
1	5	pdxST	11	13	2	pdxST	pdxST	22	TA	3	FALSE	FALSE	NA	d_line	TA	off -
1	5	pdxST	17	14	3	seaRM	seaRM	5	G	6	FALSE	TRUE	seaRM	o_line	G	G
1	6	seaRM	4	15	1	pdxST	pdxST	10	TA	4	TRUE	FALSE	NA	o_line	TA	off -
1	6	seaRM	9	16	2	seaRM	seaRM	29	TA	5	FALSE	FALSE	NA	d_line	TA	off -
1	6	seaRM	12	17	3	pdxST	pdxST	2	G	3	FALSE	TRUE	pdxST	o_line	G	G
1	7	pdxST	10	18	1	seaRM	seaRM	99	LG	10	TRUE	TRUE	seaRM	o_line	G	G
1	8	seaRM	4	19	1	pdxST	seaRM	23	D	4	FALSE	FALSE	NA	o_line	D	def +
1	8	seaRM	7	20	2	seaRM	seaRM	12	G	3	FALSE	TRUE	seaRM	d_line	G	G
1	9	seaRM	2	21	1	pdxST	pdxST	24	eop	2	FALSE	FALSE	NA	o_line	eop	eop
2	10	pdxST	20	22	1	seaRM	pdxST	17	D	20	FALSE	FALSE	NA	o_line	D	def +
2	10	pdxST	29	23	2	pdxST	seaRM	6	D	9	FALSE	FALSE	NA	d_line	D	def +
2	10	pdxST	38	24	3	seaRM	seaRM	1	G	9	FALSE	TRUE	seaRM	o_line	G	G
2	11	seaRM	4	25	1	pdxST	seaRM	12	D	4	FALSE	FALSE	NA	o_line	D	def +
2	11	seaRM	7	26	2	seaRM	seaRM	13	TD	3	TRUE	FALSE	NA	d_line	TD	off -
2	11	seaRM	19	27	3	pdxST	pdxST	10	TA	12	TRUE	FALSE	NA	o_line	TA	off -
